row_id,TEXT,LABEL
3351,i set it on heavy went town .,1
3352,the head fit was horrible the point being unusable .,0
3353,there is no broken buttons all it actually takes is the turn the dial .,1
3354,"it s okay ,  expands bit more than an inch has firm spring .",0
3355,i was able fit num_num pint mason jars in at time .,1
3356,i m still not sold on it s functionality though .,0
3357,i m replacing all my plastic sets with glass reduce the amount bp intake .,1
3358,arrived with broken hinges so i sent it back .,0
3359,this is another la game that does nt live up it s promise .,0
3360,i have only used it once so far it worked great .,1
3361,also buy $ bottle clear nail polish .,0
3362,but even there i can solve that my spooning pulp from the strainer .,1
3363,as with all seiko watches this one keeps great time but it s very hard put on your wrist .,0
3364,how can you go wrong with fondue this one is great is being used all the time .,1
3365,"the first replacement unit from sony would not boot up ,  so it also went back sony .",0
3366,the additional usb port allows friends who need usb plugs fit their iphones usable plugin .,1
3367,it is much better !  i can see the screen clearly in all light conditions .,1
3368,"but hey ,  at least they come in individual packs in addition multiple packs .",0
3369,and i love having our steak knives in the block along with the other good knives .,1
3370,"i have the black iphone num_extend i got the cases in bright pink ,  white red .",1
3371,"i ve made mint chip ,  premium vanilla bean strawberry .",1
3372,"third ,  i stepped on it it bowed .",0
3373,i was very excited try gluten free cereal .,0
3374,same for when i m playing basketball on the hoops in front the house .,1
3375,"as with lot factory cables ,  they hotmelt the plastic over the rca plugs .",0
3376,i needed the extra large num_num x num_num size for large num_extend round cake i m making .,1
3377,"so i guess if you don't want surprises ,  you should do that .",1
3378,one i take with me when i travel .,1
3379,i bought these because they are made in america my dogs are worth it .,0
3380,my iphone case broke i can't afford replace cell phone so i needed case immediately .,0
3381,i bought this as gift for my dad last christmas he still uses it .,1
3382,i am getting one for all my relatives for christmas .,1
3383,i have really enjoyed using this mug almost daily for the past num_num years .,0
3384,you also can't use the isight as surveillance camera out the box .,0
3385,it s great price bargain compared what i paid for worse design years ago !  .,1
3386,i also have the shorter version they re great quality .,1
3387,their packing is terrible everything has arrived broken .,0
3388,"the sound is very similar my koss sporta pros ,  which are my reference set for cheap headphones .",1
3389,"also helpful is that there are multiple measurements ,  including cups ,  ounces ,  tablespoons ,  milliliters ,  et cetera .",1
3390,i d rather have it really thin just have friction grab it .,0
3391,"as i brushed my hair ,  it felt sticky heavy .",0
3392,this is easily an xl or even an xxl .,0
3393,after i purchased then received four num_num oz .,0
3394,i have never owned an immersion blender so i decided try it out with cheap one .,1
3395,"it s not super heavy ,  but not flimsy either .",1
3396,could not get past the dragons in level three .,0
3397,and will likely add better products than this kit provides .,0
3398,and the bluetooth adds lot functionality .,1
3399,the scent coffee made this way fills your house .,1
3400,"i wasn't sure if i was putting way too much ,  but it didn't end up doing anything .",0
3401,"ok ,  i thought ,  it has belt clip or something .",1
3402,no pink tones whatsoever ! the packaging looks cheaper like it was replicated in china .,0
3403,"the next time i think i will blot the dough in cornmeal before putting it in the pan ,  though .",1
3404,the water in my cup actually stays hot for more than just few minutes .,1
3405,one is that the velcro will not stay latched .,0
3406,"it has great designed ,  easy use ,  easy clean .",1
3407,it lasts about num_num months costs $ or so replace .,1
3408,i like cooking with cast iron this is not let down .,1
3409,it s not hot enough !   is perhaps the most common complaint about coffeemakers .,1
3410,"when i put battery into the charger ,  it just blinks red light without charging .",0
3411,very convenient toss in bag in case you are somewhere that you can plug in charge .,1
3412,we have seem almost all it before .,0
3413,"when closed ,  it fits perfectly in small zip bag .",1
3414,the look the feel brings back so many memories also makes long conversations much easier .,1
3415,as saute pan it is great with the lid so useful .,1
3416,"so far ,  though ,  i ve had no problems . what i have had is lot tasty popcorn .",1
3417,now i don't even want look at this stupid game .,0
3418,the mindisc table top units accomplish this need for me .,0
3419,"i ve been wanting pair on ear ,  or over ear headphones .",0
3420,these bpa free lids are very convenient handy .,1
3421,i used it few times when i first got it .,0
3422,this is very handy well designed little product .,1
3423,the sound clarity are fine even when walking around in noisy areas .,0
3424,my ferret would also try pulling chewing on the springs so i gave up removed them .,0
3425,"i bought my first set these in june ,  num_num for $",0
3426,they use crude bimetal thermostat on my unit .,1
3427,i bought this product because my stylist  ulta salons  recommended it .,0
3428,it looks good as new after i clean it off .,1
3429,"i am not mechanically inclined ,  but i installed it very easily .",1
3430,"if you want play an mmorpg ,  get world warcraft .",0
3431,it controls odors lot better without adding an obnoxious odor its own .,0
3432,"everytime i scrape the ice cream out ,  i cringe .",1
3433,you re paying pretty penny for each serving .,0
3434,i have the white iphone the cover is  whiter  than the phone .,1
3435,i like the fact it automatically adjusts for the pile the carpet it s on .,1
3436,there s got be something in this product that softens too much .,0
3437,there s too much space in the pocket the tablet sits in .,0
3438,i bought mine turned it on as soon as i took it out the box .,0
3439,i had forgotten how much trouble it was turn an analog radio .,0
3440,this is actually second set we bought .,1
3441,"brang it home ,  figured i would have learning curve with this new vac .",0
3442,i put strongly flavored los angeles drinking water into the brita it comes out tasting fine .,1
3443,i also like the size the cutting board .,1
3444,i can wear them around the house without issue .,1
3445,if i did not need this desperately i would have returned it .,0
3446,"this razor is too heavy ,  difficult hold ,  especially when you have soap in your hands .",0
3447,you probably need one those high end units for $ accomplish that .,1
3448,"i bought the wilsonsleek for mytruck , getting signal is no problem .",1
3449,"very expensive ,  but peerless in quality beauty .",1
3450,it usually does good job popping the majority the kernels .,1
3451,that should be all the selling point it needs .,1
3452,"i use num_num cup ,  num_num pint ,  num_num quart :  all wide mouth .",1
3453,they are afraid this product get close their eyes .,0
3454,i would buy more if i lost mine .,1
3455,"in use now for over num_num months ,  this productdoes great job .",1
3456,the actual appearance the bar is not appealing in the least .,0
3457,it s great in skillets but also works well on my grill .,1
3458,"i have this in my shower , i ve been pleasantly surprised by how well it hangs .",1
3459,adds ilttle weight but case design is still thin .,1
3460,my local sewing store charges $ sharpen pair shears .,1
3461,"it really has good suction ,  which is big plus .",1
3462,i m combining yohimbine hcl with two other products that webmd said might help with erectile dysfunction .,0
3463,i use this daily with everything i cook .,1
3464,i was excited because the package said you can use it in the laundry .,0
3465,we used this probably for the first week .,0
3466,"comes right up into armpits ,  therefore it is uncomfortable .",0
3467,shipping was prompt courteous for this item .,0
3468,and i noticed my bangs were awfully dark .,0
3469,i was so disappointed because i really like them because they were black .,0
3470,i used these make angelfood cupcakes for an anniversary party .,1
3471,it pours nicely is just cool over all .,1
3472,but if you are chai lover don't let my review deter you .,0
3473,"as someone who has several bluetooth headsets ,  i d say the num_extend competes with other bluetooth headsets priced around $",1
3474,it seems that three quarters the game is spent in the planning stage .,0
3475,"it s perfectly balanced so despite the weight ,  even an elderly person with arthritis would have little problem using it .",1
3476,"it has definitely helped me out ,  works great !  .",1
3477,"remember :  these particular spatulas are not heat resistant ,  like the red handled rubbermaid spatulas .",1
3478,the only thing with these stainless steel cups is that they only have four cups .,1
3479,you also need complete the level  or scenario  within the time limit .,0
3480,"good little kit ,  saves you lots money if you have the patients do something like this .",1
3481,lids would have made it more clear me what i d be getting .,1
3482,"it s gasket for the oster blenders , it fits .",1
3483,this is not easy operate but i should have read reviews little closer .,0
3484,"they are not as good as the bose ,  but there is huge price difference too .",1
3485,"i love the battles in theory .  .  . however ,  in execution ,  there are numerous problems .",0
3486,position your knife so it s at about num_num degree angle the steel .,1
3487,"it is rarely used for its intended purpose ,  it s mainly used clean the bathroom .",1
3488,we use this every night several times without problems .,1
3489,"i chose this one based on reviews , i haven't been disappointed .",1
3490,"a plastic spatula is just never going have the flex ,  strength , heat resistance metal one .",1
3491,i have been the same size num_extend for my husband for years .,0
3492,if i had known i would get that color tail i wouldve gotten another color .,1
3493,"this is the third clamp lamp i ve purchased ,  but the only one from zoo med .",0
3494,it is like normal bra will be used as such .,0
3495,better than my calphalon commercial pots in my opinion .,1
3496,"i love the job it does kneading ,  too !  the mixer size is just right .  .  . not big .  .  . not too small .",1
3497,"they crack for no apparent reason ,  at the base .",0
3498,"even after using it repeatedly ,  it never got seasoned enough , it also started develop rust spots .",0
3499,"battery holds up all day ,  even with heavy use .",1
3500,i thought red alert was pretty fun game .,0
3501,now we have  warrior within game that s not even supposed be played by anyone under num_extend,0
3502,"i think much smaller ,  less cardboard box would be much better .",0
3503,"came in the mail quick ,  packaging was really nice .",1
3504,the only way i could get the ingrowns with this razor was use the pop up trimmer .,0
3505,i was petting her one night noticed large mat on her chest .,0
3506,they work great clean easily with soapy sponge .,1
3507,"num_num days ,  num_num days ,  im not the heaviest user but jeez it wont die on me .",1
3508,sized at num_extend it fits like regular extra large .,0
3509,i like the design well as the size this measuring cup .,1
3510,she used the pan had the same problem . bottom line is we returned it got our money back .,0
3511,"save user profile ,  save dynasty ,  save settings .  .  . it gets num_extend typing in names is nuts .",0
3512,too cool  !  !  !  much easier than using frying pan .,1
3513,it sounds much better when you use it indoors as speakerphone because you can hear more bass response .,1
3514,"the side measurements are the ones that are correct ,  at least on mine .",1
3515,"when full ,  this canner is very heavy awkward move around .",1
3516,i got sick crappy mounts so i bought three the same day decided stop messing around .,0
3517,"just after christmas ,  i received two new units .",0
3518,i tried put the seidio case over the existing evo case but that didn't fit .,0
3519,i must say i am very very disappointed .,0
3520,krusell makes the best cell phone cases in the world .,1
3521,"when i went the range started shooting ,  my pinky kept getting pinched .",0
3522,i hate the serrated crap knives most often bought by people .,1
3523,i eventually got it work so he gave it me .,0
3524,"its ok ,  i guess for $ now you cannot expect much ,  but i dont expect it last .",0
3525,no problems with this one . i don't use the attachment it comes with .,1
3526,i purchased this whistle for my grandson was very disappointing .,0
3527,for long time i have been looking for professional quality pans that would not break my budget .,1
3528,stainless is durable but crappy heat conductor heats unevenly .,1
3529,voice command with this headset the num_extend works exactly as it should .,1
3530,it s got nice heavy duty plastic handle so you don't have worry about getting burned .,1
3531,the ikross unit fills the bill perfectly !  they re sealed against water damage .,1
3532,the rechargeable battery finally died little over year ago we were unable find replacement .,1
3533,i noticed this when using the camera on certain apps .,0
3534,they were far more expensive in the low vision catalogs .,1
3535,easy put on still makes screen look good .,1
3536,this is good basic bundt pan at an extraordinarily good price .,1
3537,i find that i can usually load by hand almost as quickly .,0
3538,the center analog sticks are further apart so your thumbs have space now .,0
3539,i also use it when i m barbecuing it s great .,1
3540,i use them for when i am out can't be reached .,1
3541,i am very pleased with these especially after my num_extend jaybirds quit working .,1
3542,"if you follow the instructions watch the videos ,  the installation only takes few minutes .",1
3543,i think these are weak the flavor is just odd unpleasant .,0
3544,imagine putting extremely delicate hose all over your body .,0
3545,"you can get bogus stuff !  be aware ,  do lots research on seller .",0
3546,filled with hot soup leaked little .,1
3547,"i can only speak for the cold stuff ,  but it keeps smoothies ice cold for at least num_num hours .",1
3548,"it worked for barely num_num months ,  if that .",0
3549,i had no idea that there were dell cell phones .,1
3550,"the top the head being the bending point ,  putting all possible pressure on one very small area .",0
3551,"no more worries about lurking ,  hidden tuna juice . i use this machine whenever i need do serious cleaning .",1
3552,there are other baker s peels out there that have an aluminum base sell for around $,1
3553,a rushed early launch title for the num_extend,0
3554,"my wife is not really into technology ,  but she is into talking on her cell phone .",1
3555,my only gripe is after taking the case off putting back on few times i broke it .,1
3556,"to delete file off the md ,  you have check in the track .",0
3557,"over the past num_num months i ve been using it ,  it has only gotten worse .",0
3558,my power goes out every winter when car hits the power line .,1
3559,one downside on the design is the ridiculously difficult remove back cover .,1
3560,the metal will bend you will either burn yourself catching it or spill your rations .,0
3561,"but hey ,  they usually smell good they re good in pinch .",0
3562,wet me the pads again again .,0
3563,test the comb by going over the edges your teeth with the tip your fingernail .,0
3564,let the stock dry num_num hours or more depending upon the humidity your environment .,0
3565,this switch uses keyboard combo command switch between two computers .,0
3566,the food was very hot when i was done .,1
3567,i handed it our toddler num_extend months old  while he sat in the seat the shopping cart .,0
3568,the num_extend blade that comes with it is great for stir fry .,1
3569,stop believing all the hype in the magazines on the commercials .,0
3570,"it is well made , i like the rubberized handle grip .",1
3571,"however ,  the unusualy heat the last few weeks resulted in my upstairs sw facing bedroom getting uncomfortable .",1
3572,"they cost $ but are reusuable ,  whereas i would have been out $ check in second bag .",1
3573,i got the thundershirt hoping it d help my dog during thunderstorms .,0
3574,it keeps my drinks hot long enough for me drink them while on the go .,1
3575,works very well on bare floor carpet too .,1
3576,behind the scenes isn't operating on your level .,0
3577,some people that i have shown the case did comment that they did not like the extra heft .,1
3578,this has got be the best knife i ve ever had the pleasure using .,1
3579,the most surprising thing is that the sandals are plain uncomfortable in the toe .,0
3580,"i can do that with this clicker ,  the sound is not very sharp my dexter is nonplussed .  . would not recommend !  .",0
3581,"surprisingly ,  hamilton beach  which i used think is junk  came up with some pretty decent products .",1
3582,the anti glare ones i think are little better .,1
3583,"honestly ,  i could mix up better solution myself .",0
3584,this case is protective but allows me slip it in my pocket .,1
3585,these are as hard see as what was on there more pain'than they are worth .,0
3586,almost everything in my kitchen is now glass .,1
3587,"stainless top takes some maintenance , will show scratches ,  but that s not unexpected .",1
3588,better have that cup under the unit before plugging it in .,0
3589,amazon sent me replacement that one broke after only one use .,0
3590,not enough cushioning was not wide enough for my feet .,0
3591,i ll be keeping my tracfone service for long time come !  .,1
3592,"the coffee is always ,  still hot ,  even num_num hours later .",1
3593,i was surprised by how quiet it was after reading reviews .,1
3594,great for storage easy open close .,1
3595,"and for that usage ,  i think it s perfect .",1
3596,great case just what i was looking for .,1
3597,after few months the cord started separate from the connector .,0
3598,i glued it back got another num_num months use before it simply quit working .,0
3599,and seeing inferior material i m not sure how long will it last .,1
3600,"making pasta ,  liquids don't do too well for this pan .",1
3601,"i needed heater that was perfectly silent ,  so my woman could sleep .",0
3602,i m very upset that i only got wear them once because they weren t exactly cheap .,0
3603,"the foam isn't comfortable in it , it s just not comfortable pillow .",0
3604,it s nice snug fit the phone all the ports speakers lenses are fully exposed .,1
3605,pros :  good sound quality for each side the conversation .,1
3606,"i also like the extra long cord or there is plastic clip make it shorter , nice .",1
3607,"i would never use that case again ,  my guess is the metal or something must be draining the battery .",0
3608,i love cast iron decided try this pan .,1
3609,"with noise cancellation on ,  the sound is even worse .",0
3610,i honestly almost passed this presto powerpop gadget up .,1
3611,i m sure it will be around for years come .,1
3612,the case always unsnaps itself randomly for no good reason .,0
3613,i can honestly say that there is simply no comparison .,0
3614,"if you put your device down turn away from it with these on ,  the sound will cut out .",1
3615,"my package arrived ,  i opened it realized there was no dropper included .",0
3616,this is not sports chew  or healthy snack .,0
3617,my main vacuum  panasonic  was useless on the bare floor for the scatter rugs .,1
3618,i ended up getting different cable it works great .,0
3619,fit well easy install on galaxy num_extend  sprint  .,1
3620,"i feel that this case gave me the protection an otterbox ,  only for cheaper price .",1
3621,after one game that i started over as quarterback .,0
3622,"since it has no plastic parts it can go into the oven ,  the relatively short handle helps facilitate this .",1
3623,i love wearing these gloves . not say they are absolutely perfect .,1
3624,this pan is easy use has many applications .,1
3625,it wouldn't recognize the controller as even being hooked up the station on game .,0
3626,"it left my roots clown red for some reason , the rest my hair different darker shade .",0
3627,very pleasant experience . the one that i have that works has been lifesaver on many occasions .,1
3628,i will probably use it bake cake or cookies for my husband .,0
3629,i have dsl so the  . b speed is plenty .,0
3630,"they are very thin pads compared bd ,  takes two pads equal one bd pad .",0
3631,so be sure scrub both sides the mesh filter .,1
3632,i am very happy with these knife protectors .,1
3633,this is the perfect complement cobalt blue kitchen .,1
3634,"this sugar source is from corn syrup  first listed ingredient  ,  corn maltodextrin sugar .",0
3635,no clay or anything mold basic volcano .,0
3636,we have lot crystal decanters glassware .,1
3637,"the whole process even seems dirty ,  keep putting oil in it .",0
3638,best one i have for when i do my barbq s .,1
3639,"kuhn ricon  kr  models have consistently received the most positive reviews ,  which sealed my decision .",1
3640,"accurate measurement is often the cornerstone good cooking ,  so having accurate volumes is good .",1
3641,"now ,  i totally forgot that i am an older man .",0
3642,it would be suitable for couple or single person .,1
3643,never regretted spending $ on chair for myself .,1
3644,"put enough , you look like walking halloween image .",0
3645,i wore it all day long at work it s amazingly comfortable .,1
3646,i got two  thumbs down  from the kids .,0
3647,"granted ,  the human characters in the tomb raider series were never graphically astounding ,  but here they re just badly done .",0
3648,i only wish i had ordered this earlier .,1
3649,"i have purchased this for years , it was by far the best tasting way sweeten for diabetics .",0
3650,"if you re accustomed various electronic noise produced by small cheap devices that hum ,  eeeee ,  or tick ,  etc .",0
3651,one the highest rated wired buds on amazon .,1
3652,it is big enough .  .  . yet not too heavy .,1
3653,"now ,  i do have experience zeroing optical sights .",0
3654,it has almost fake shiny look it .,0
3655,"all the recent dungeons dragons games look better than this ,  because their exceptional artwork creativity .",0
3656,otherwise easy take on off offers exceptional protection from falls .,1
3657,the tines are too thick adequately grab thinner foods such as bacon .,0
3658,i loved it so much my mother wanted it so i gave it her as gift .,1
3659,"however ,  for some reason it made me more oily .",0
3660,measure for measure it has as many sugar calories as soft drink .,0
3661,i expected nothing but the best performance from an oxo product .,0
3662,"i do like sega ,  sony , microsoft but now i really have interest with nintendo .",0
3663,it is almost not worth buying anything in this day age .,0
3664,"well built ,  no loose parts ,  no falling off earpieces .",1
3665,the only way that i could download was use card reader .,0
3666,it is odor free easy take .,0
3667,i started making cuban coffee with this with bustelo this thing makes great coffee .,1
3668,bought two stand up heaters but my feet froze !  this little gadget is the best the best .,1
3669,this is really great phone protector just as good as any the other high priced ones .,1
3670,"we have had this for few months ,  but my daughter is finally old enough use it .",1
3671,absolutely the biggest thing nintendo should have clearly changed is the  collect num_num coins for star  levels .,0
3672,i think after all these years replacing them with the same exact pan really says something for the pan !  .,1
3673,i got this product for use synergistically with another product .,0
3674,i am posting this review about num_num months after i actually used this phone .,1
3675,it is also very easy clean up .,1
3676,"they look at me like i m martian , wonder aloud if i m going deaf wearing hearing aids .",1
3677,hard push down never came back up .,0
3678,if you want get the memory you have take out the num_extend,1
3679,great air volumn fully adjustable height makes it wonderful purchase for this purpose .,1
3680,i spent num_num hours trying set it up on num_num separate occasions never got it work .,0
3681,"if you are getting this for the ipad num_extend per the description ,  don't .",0
3682,just received the imp num_num so few first impressions .,1
3683,i used silpat in the past it held up performed as described .,1
3684,"the batch was dark golden brown ,  but kinda mushy inside .",0
3685,"true size ,  but ,  very boxy stiff .",0
3686,these are the simple kind puzzles you could find in children s word game book .,0
3687,well worth the few bucks you pay for it .,1
3688,"if it would have fit ,  the quality seems good enough for me !  .",0
3689,i love this along with my pink charging boxthis product does it s job no problemslove it would recommend it .,1
3690,"no ,  they actually rivet the kickstand the bracket .",0
3691,acc recordings land in itunes transfer ipod without human intervention .,0
3692,i know you re looking at this thinking; wow !  !  !  num_extend backup battery charger .,0
3693,"we have had no problems with the juicer at all ,  it operates extremely well time after time .",1
3694,these screens have protected my kids galaxy tabs soooo good .,1
3695,but then it should be noted that i m pretty picky eater .,0
3696,"very excellent finish ,  did not splinter or wear with over year use now .",1
3697,every night for late studying i used it as meal .,0
3698,nice shiny works well with the fido jars we use for canisters .,1
3699,this particular pan is the one i use most .,1
3700,it seems have all the features i wanted .,1
3701,this one came quickly only missed two days coffee .,1
3702,nowhere on the box does it say the case is leather .,0
3703,the pack actually has two in each envelope so there are num_num envelopes num_num gauzes .,0
3704,we were unhappy with the food our breeder used .,0
3705,i ve been using my new machine for about week now .,1
3706,i did not find these gloves very helpful .,0
3707,"i ve used it for few weeks now , i already have bunch scratches on the front .",0
3708,tried the sandisk reader on new hp the computer would not find it .,0
3709,both were num_extend pound capable had vertical baking pans .,0
3710,they brown very good and the flipping over is no problem at all .,1
3711,my time is worth more then their hassles .,0
3712,"if you do it twice ,  then you ll make sure all the soap residue is out .",1
3713,"that s plus . overall ,  great case ,  really like it .",1
3714,even when i tried engage them play with them they weren t interested .,0
3715,"i have had it for year , it is packed with cards ,  but the magnets hold .",1
3716,one pro :  my hair has more volume at the roots .,0
3717,but this is fantastic product i d recommend it anyone !  .,1
3718,"at that price point ,  you re better off going with something you know you ll both enjoy .",0
3719,it finally was just pulling out few nose hairs ignoring most them .,0
3720,"the motor runs but the grinding wheel won't turn ,  so no ground coffee .",0
3721,which is across the room  both do the same thing with variety different peripherals .,0
3722,these measuring cups were nice upgrade from my old plastic ones .,1
3723,city water tastes so much better once it s passed through these filters !  .,1
3724,they do fine job for what i needed them for .,1
3725,it will give you thick thin slices with minimal effort also does few other fancy cuts .,1
3726,"no nothing has changed with my cat ,  his eating ,  or his movements .",0
3727,had wait until monday fix it !  buy sony instead .,0
3728,my dog does not necessary like this brush however .,0
3729,i m sure that our economy alone could use the help stop our continued delay in our economic recovery .,1
3730,the wood handle could be bit longer .,1
3731,somehow i did not expect what i got .,0
3732,i bought this toy based on all the positive reviews .,0
3733,with the logitech num_extend there is lots static the headset constantly drops .,0
3734,my hair hated this stuff it really didn't do much .,0
3735,"if it s broken ,  then i have pay .",0
3736,bowl was not seated properly on the back side the bowl .,1
3737,the cost produce these has be next nothing when you poduce in the volume they do .,0
3738,"but other characters are disaster ,  they look aweful .",0
3739,"my shelves are so organized beautiful ,  i just have look at them in unbelief .",1
3740,the sides slide in out fit whatever size we need them be .,1
3741,"next time ,  got the batter together ,  set the table ,  called the family .",0
3742,i haven't found anything comparable that protects as well as this does .,1
3743,i now have case the new recipe that won't be eaten .,0
3744,"it s that simple . unfortunately ,  it actually isn't that simple .",0
3745,i got rich coral because it looks like hot pink .,0
3746,am thinking about buying these for presents for some friends for christmas .,1
3747,"in most cases ,  they did good job putting together creative ,  cute ,  situation driven puzzle games .",0
3748,i got out volt meter discovered that the internal wires were wired with two them reversed .,0
3749,within num_extend num_num minutes use i nearly dropped my camera twice .,0
3750,it is so watery you can shake the cans they sound like there s nothing in them but fluid .,0
3751,this i an average phone but very good price .,1
3752,i bought these since my wife drops crumbs lot which isn't great for couch .,1
3753,it s easier apply when your face is little wet .,0
3754,i can't get sleep when this happens .,0
3755,i pumped it as instructed it doesn't work at all .,0
3756,i was looking for good probiotic keep candida issues controlled .,0
3757,i don't really trust the band hold up .,0
3758,"of all i had ,  this is definitely the best .",1
3759,i wouldn't prepare salad without my salad spinner .,1
3760,they told me that my mechine was num_num modle the warrienty had expired .,1
3761,the citric acid has not marred the stainless steel .,1
3762,"this cream did not work well for me ,  probably because it contains methylparaben propylparaben .",0
3763,"i think it s cute bear ,  but not worth num_num dollars .",0
3764,"however ,  after receiving the laser ,  i tried mounting it on two different pistols that i own .",0
3765,"it may be fluke ,  but that was my experience .",0
3766,the outer plastic got off after slight rain .,0
3767,this new pan is holding up fairly well after eight months .,1
3768,we have make banana strawberry  ice cream  using soy milk both have come out perfect .,1
3769,"aside from that ,  the strap kept riding up into her eyes .",0
3770,love command products .  .  . delivered on time in good order .,1
3771,"then something really crazy happens ,  transporting you the fps game .",0
3772,i do have say they do make difference .,1
3773,we bought this device because i needed strong cell phone reception in my basement office .,1
3774,this was purchased for my kids last year sent goodwill this year . cons : the game itself sounds fun .,0
3775,holds our num_extend tv without buckling as soon other reviews claimed .,1
3776,the only nice thing i can say about it is that it s lightweight .,0
3777,this item is good quality works extremely well .,1
3778,"well ,  after waiting for such long time for sequel .",0
3779,these are the shortest lived shoes i ve ever owned .,0
3780,"it also has the same tendency stain everything instantly ,  while dying washing out .",0
3781,anyway i just bought elomi i love it !  !  .,0
3782,they both work great . i like this one particularly for burgers cooked in round pan .,1
3783,i m sorry i wasted my money buying it .,0
3784,i got mine at bed bath beyond but have since bought one for my mom sister .,1
3785,"adding stars the chart is chore , needs star .",0
3786,"in no time at all ,  i have perfect temperature cup tea .",1
3787,"this is the deepest lasagna pan i have been able find , that is why i bought it .",1
3788,it can be very frustrating experience . the case also looks ugly feels cheap .,0
3789,"in previous review ,  an enamored me called namco  the next squaresoft  .",0
3790,"after i restored it ,  i tried play music one the speakers doesn't work .",0
3791,it came in was just as advertised .,1
3792,this litter box was also featured on the show  my cat from hell  season num_num ep .,0
3793,"i added can'to the fuel tank , half can each the crankcase air intake .",0
3794,"i ve come rely on their switches ,  hubs nics for my home network .",0
3795,"since it was in room with num_num or so computers ,  the noise didn't really bother me that much .",0
3796,bought those at least num_num years ago they still work .,0
3797,i have not noticed any shortening battery life throughout the time i ve owned this .,1
3798,"absolutely great when you are cooking ,  so you do not need waste paper towels or clean wash cloths .",1
3799,"what this game simulates ,  however ,  i have no idea ?  this game .  .  . is   .  .  .   !  .",0
3800,"they are not made for this ,  they are storage caps they are wonderful when used as storage caps .",1
3801,the measuring marks are embedded so i don't think they will wear off easily over time .,1
3802,"before you buy this ,  measure out num_num oz because it was way smaller than i thought it would be .",0
3803,"what s the aristocrat club ?  i have no idea ,  but it s just there .",0
3804,no non stick coating which i am trying eliminate .,1
3805,buy the uag save yourself the headache .,0
3806,i have had two these medline reachers .,0
3807,alright let me sum this up for you .,0
3808,"the timbales are sturdy really good buy ,  in my opinion .",1
3809,"the results did not continue , i m back the flatness before .",0
3810,"although i like the adjustability ,  this cage lasted less than six months .",0
3811,this router works for one or two days then drops its connection .,0
3812,the plastic lids fit snuggly .  .  . perhaps little too snug as removal takes more effort than most .,1
3813,"unfortunately ,  these high jump long jump options only seem work when they feel like it .",0
3814,the only saving grace is that it wears off quickly .,0
3815,it contains num_num grams protein but only % calcium % iron for the rda .,0
3816,i already owned the saucepan that goes underneath the steamer .,1
3817,one for my wife myself . i highly recomend this unit !  ! go get it ! joel .,1
3818,she uses them with all her blue tooth things .,1
3819,this is piece junk don't buy .,0
3820,but the problem with this one was the voice recognition was very weak .,0
3821,this new pan is slick enough let me slide eggs out the pan with tilt .,1
3822,i can't see this thing surviving very long .,0
3823,my concern with the purchase the evo num_extend was battery life .,1
3824,i farm num_extend acres in iowa am in out noisy tractors regularly .,0
3825,twix especially looking more sick than ever . there s just no way possible i could recommend this product .,0
3826,the red light is on all other times when the grill is plugged in . cleaning it is easy enough .,1
3827,i couldn't be more pleased with this product .,1
3828,"however ,  i did not buy it particularly for the vacuum capabilities .",1
3829,"after month there were few long lashes ,  completely uneven .",0
3830,miracle whip is still holding the crown in my house .,0
3831,this is great funnel strainer combo .,1
3832,i had scrap it get another one .,0
3833,"i was bit confused at the water filler at first ,  but quickly figured it out .",0
3834,i was having problem with groundhog that was loving some my cabbage plants death  literally  .,0
3835,best coffee grinder i ve had i ve gone through about num_extend,1
3836,we are trying use more glass dishes in our home instead plastic .,1
3837,this was shipped via ups when i opened the box everything was as it should be .,1
3838,the color did not look anything like the picture .,0
3839,i did manage get the case dirty with maple syrup saw dust .,1
3840,cooking veggies makes them easier eat but will destroy important nutrients .,1
3841,have cut it with scissors still doesn't really fit .,0
3842,some have complained that they have run it under water loosen the pops .,1
3843,this vacuum can handle being run hard still works great .,1
3844,the flap covering the charging port swings open for connecting your apple charging cord .,1
3845,"the slicer did cut the onion just fine , quickly .",1
3846,i like the rubber like side walls the case which may provide some cushion when i drop it .,1
3847,"i bought two these ,  one for the beach house , one for home .",1
3848,the port was completed less than num_num hours later .,1
3849,"if you like the silicone ,  this is good buy .",1
3850,i did not receive an answer . it s now april version num_num is nowhere be seen .,0
3851,a bit shocked by the lack quality here .,0
3852,"i had this pot for about two months ,  using it once week ,  when one handle ,  then another ,  cracked .",0
3853,i requested return amazon just refunded my money said keep it .,0
3854,this is real nice case at good price but me it is just too slippery .,1
3855,i didn't expect the big one fit in my oven .,1
3856,i thought it just made my coffee taste like paper .,0
3857,the seasoning the wok was easy also .,1
3858,this thing is now just blue brick in the corner my room .,0
3859,they won't get the animal protein they need from diet like this .,0
3860,"until this year ,  these chocolates were the best .",0
3861,"as i said in my previous review ,  i have both coarse extra coarse in this brand .",1
3862,"this was reasonable price ,  variety colors ,  came promptly ,  held ice ,  etc .",1
3863,i ve used remote control unit before that was recommended by trainer .,0
3864,after receiving these i went back double check the product description pictures .,0
3865,they make nice base sit cakes or cheesecakes on .,1
3866,it gives me peace mind in case i get stuck away from the house !  .,1
3867,"the light is bright ,  but it fails for what i needed it for .",0
3868,very simple once you know how it works .,1
